gameid,title,developers,publishers,genres,supported_languages,release_date
1237330,GraFi Valentine,['Blender Games'],['Blender Games'],"['Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Vietnamese', 'Greek', 'Danish', 'Spanish - Latin America', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese', 'Azerbaijani', 'Albanian', 'Amharic', 'Armenian', 'Assamese', 'Afrikaans', 'Basque', 'Belarusian', 'Bangla', 'Bosnian', 'Valencian', 'Welsh', 'Wolof', 'Galician', 'Georgian', 'Gujarati', 'Dari', 'Zulu', 'Hebrew', 'Igbo', 'Indonesian', 'Irish', 'Icelandic', 'Yoruba', 'Kazakh', 'Kannada', 'Catalan', 'Quechua', 'Kinyarwanda', ""K'iche'"", 'Konkani', 'Xhosa', 'Khmer', 'Kyrgyz', 'Latvian', 'Lithuanian', 'Luxembourgish', 'Macedonian', 'Malay', 'Malayalam', 'Maltese', 'Maori', 'Marathi', 'Mongolian', 'Nepali', 'Odia', 'Punjabi (Gurmukhi)', 'Punjabi (Shahmukhi)', 'Persian', 'Serbian', 'Sotho', 'Sinhala', 'Sindhi', 'Slovak', 'Slovenian', 'Sorani', 'Swahili', 'Tajik', 'Tamil', 'Tatar', 'Telugu', 'Tigrinya', 'Tswana', 'Turkmen', 'Uzbek', 'Uyghur', 'Urdu', 'Filipino', 'Hausa', 'Hindi', 'Croatian', 'Cherokee', 'Scots', 'Estonian']",2020-02-13
1237410,VE GSIM Crane Simulator,['Visual Engineering'],['Visual Engineering'],['Simulation'],['English'],2020-02-24
1237460,Phoenix Strike,['Tansion'],['Tansion'],"['Action', 'Casual', 'Indie']","['English', 'Russian']",2020-02-19
1237480,Isle Of Spirits,['Silver Bullet Games'],['Silver Bullet Games'],"['Casual', 'Indie', 'Simulation']",['English'],2020-06-10
1237490,Redneck Ed: Astro Monsters Show,['Rustic Fantastic'],['101XP'],"['Action', 'Adventure', 'Indie']","['English', 'Simplified Chinese', 'Russian', 'German', 'French']",2020-09-10
1237510,"Dr Livingstone, I Presume? Reversed Escape Room",['Vulpesoft'],['Untold Tales'],"['Adventure', 'Indie']","['English', 'Polish', 'Spanish - Spain', 'Russian']",2021-05-20
1237530,Kinky Fight Club,['Mr Z Games'],['Mr Z Games'],"['Action', 'Indie', 'RPG', 'Simulation']",['English'],2020-09-29
1237540,Ultimate MMA,['Anton Pushkarev'],['gridmaniac'],['Sports'],['English'],2020-03-05
1237550,Great Alhcemist,['SteveClay'],['SteveClay'],"['Casual', 'Indie']","['English', 'Russian']",2020-02-18
1237560,Hot steel,['SteveClay'],['SteveClay'],"['Action', 'Adventure', 'Indie']","['English', 'Russian']",2020-02-27
1237570,Samozbor ID:HEAVEN,['derevotyan'],['derevotyan'],"['Action', 'Casual']","['English', 'Russian']",2020-03-20
1237590,Attack of the alien thingies from lava!,['Tamás Árva'],['Tamás Árva'],"['Action', 'Casual', 'Indie']",['English'],2020-02-18
1237610,The Catch: Carp & Coarse Fishing,['Dovetail Games'],['Dovetail Games - Fishing'],"['Casual', 'Simulation', 'Sports', 'Strategy']","['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Simplified Chinese']",2020-06-30
1236700,Goddess of Hentai,['Reaper Games'],['Reaper Games'],"['Action', 'Casual', 'Indie', 'RPG']","['English', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",2020-02-25
1236760,Rule the Rail!,['Redbrick Studios Ltd'],['Redbrick Studios Ltd'],['Simulation'],['English'],2020-02-17
1236780,AKIBA'S TRIP: Hellbound & Debriefed,['ACQUIRE Corp.'],"['XSEED Games', 'Marvelous USA, Inc.']","['Action', 'RPG']","['English', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese']",2021-07-20
1236810,Hard2Fly,['Lama Rage'],['Lama Rage'],"['Indie', 'Racing', 'Simulation']",['English'],2020-08-07
1236860,Edge of Reality,['Moon Eclipse'],['Conglomerate 5'],"['Adventure', 'Casual', 'Indie']","['English', 'Russian', 'French', 'Spanish - Spain', 'Portuguese - Brazil', 'Turkish']",2020-07-16
1236880,Survival Africa,['MeanDean'],['Iconic Studio'],"['Action', 'Adventure', 'Massively Multiplayer', 'RPG']",['English'],2024-07-02
1236900,Verdant Village,['Exodus Software'],['Exodus Software'],"['Indie', 'RPG', 'Simulation', 'Early Access']",['English'],2020-08-04
1236920,SPACE EXODUS,['DEAD CROW'],['DEAD CROW'],"['Action', 'Indie']",['English'],2020-02-15
1236930,Outliver: Tribulation,['GBROSSOFT'],['GBROSSOFT'],"['Action', 'Adventure', 'Indie']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Turkish']",2023-07-18
1236960,Living Legends: The Crystal Tear Collector's Edition,['Friendly Fox'],['Big Fish Games'],"['Adventure', 'Casual']",['English'],2020-01-31
1236990,Boris and the Dark Survival,['Joey Drew Studios'],['Joey Drew Studios'],"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",['English'],2020-02-10
1237040,"Alpha Hole Prison - A Yaoi, Gay, Bara Visual Novel",['Y Press Games'],['Y Press Games'],['Casual'],['English'],2021-05-19
1237050,TheWandererVR,['TheGoo'],['TheGoo'],"['Free To Play', 'Indie', 'Early Access']",['English'],2020-02-19
1237060,Wise Escape From Prison (현명한 감옥 탈출기),"['DK Studio', 'Team Break']",['DK Studio'],"['Free To Play', 'Indie']","['English', 'Korean']",2020-02-24
1237070,The Cyclist: Tactics,['Camshaft Software Ltd'],['Camshaft Software Ltd'],"['Sports', 'Strategy']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Portugal']",2021-07-29
